recorded_date,tail_number,aircraft,date,time,flt_num,dept/dest,altitude,oat,latitude,cg(%mac)_(%),gross_wt_x_1000_(kg),gen_load(%_of_max),lhv,thrust_setting,thrust_setting_dev,thrust_dev_(%),ff_dev_due_to_thrust_setting_(%),book_fn/eng_(kg),book_fn/delta/eng_(kg),fn/delta_eng1_(kg),fn/delta_eng2_(kg),fn/delta_eng3_(kg),fn/delta_eng4_(kg),actual_fn_eng1_(kg),actual_fn_eng2_(kg),actual_fn_eng3_(kg),actual_fn_eng4_(kg),book_ff_eng_1,%ff_dev_eng1_(%),book_ff_eng_2,%ff_dev_eng2_(%),book_ff_eng_3_(%),%ff_dev_eng3_(%),book_ff_eng_4_(%),%ff_dev_eng4_(%),fuel_flow,book_value_of_total_ff,%ff_dev_total_(%),perf_factor,book_fm,fm_dev_(%),mach,cas_(kts),tas_(kts),ground_speed_(kts),dvg/dt,dhp/dt,quality_factor,wt/delta_(kg),sn_eng_1,sn_eng_2,sn_eng_3,sn_eng_4,timestamp,is_year_plausible,perf_factor_isna,fuel_flow_isna
2025-08-23,FHMRO,FHMRO,2025/08/23,23:40:55,CMA576,LFPGVHHH,390,-16,41 N,30.2,207.9,28.0,18616.9,84.720,0.09,0.4,0.3,11092.0,57116.0,57345.,57345.,0.0,0.,11136.,11136.0,0.,0.0,6417.,1.1,6417.0,0.9,0.0,0.0,0.,0.0,12959.0,12835.,1.0,0.03763,0.0381,-1.2,0.832,259,488.,549.,-0.005,-0.005,0,2349902., , , , ,2025-08-23 23:40:55,True,False,False
2025-08-24,FHMRO,FHMRO,2025/08/24,17:28:49,CMA577,VHHHUBBB,340,-5,40 N,22.2,256.9,24.0,18611.2,85.780,-0.252,-1.1,-1.2,13986.0,56686.0,56064.,56071.,0.0,0.,13833.,13835.0,0.,0.0,8059.,1.5,8057.0,1.1,0.0,0.0,0.,0.0,16321.0,16116.,1.3,0.03051,0.03051,-0.0,0.833,291,498.,481.,0.001,-0.002,0,2300230., , , , ,2025-08-24 17:28:49,True,False,False
2025-08-24,FHMRO,FHMRO,2025/08/24,18:18:25,CMA577,VHHHUBBB,340,-3,40 N,21.9,250.7,23.0,18608.1,86.050,-0.046,-0.2,-0.4,13795.0,55909.0,55794.,55801.,0.0,0.,13766.,13768.0,0.,0.0,8062.,1.7,8060.0,1.5,0.0,0.0,0.,0.0,16378.0,16122.,1.6,0.03051,0.03086,-1.1,0.832,290,500.,463.,0.01,0.015,0,2245222., , , , ,2025-08-24 18:18:25,True,False,False
2025-08-24,FHMRO,FHMRO,2025/08/24,22:59:39,CMA577,UBBBLFPG,340,-4,42 N,23.3,275.6,26.0,18614.7,87.525,0.063,0.3,0.0,14772.0,59872.0,60016.,60052.,0.0,0.,14808.,14817.0,0.,0.0,8593.,1.8,8593.0,1.5,0.0,0.0,0.,0.0,17475.0,17186.,1.7,0.02851,0.02899,-1.7,0.832,291,498.,440.,-0.014,0.008,0,2468817., , , , ,2025-08-24 22:59:39,True,False,False
2025-08-27,FHMRO,FHMRO,2025/08/27,13:10:49,CMA852,LFPGVHHH,390,-17,42 N,32.9,206.2,27.0,18609.6,84.450,0.069,0.3,0.0,11084.0,57075.0,57249.,57254.,0.0,0.,11118.,11119.0,0.,0.0,6362.,1.2,6362.0,0.9,0.0,0.0,0.,0.0,12854.0,12724.,1.0,0.03785,0.03825,-1.0,0.832,259,487.,541.,0.005,-0.006,0,2330652., , , , ,2025-08-27 13:10:49,True,False,False
2025-08-27,FHMRO,FHMRO,2025/08/27,14:06:35,CMA852,LFPGVHHH,390,-16,41 N,31.6,200.8,27.0,18613.3,83.810,-0.27,-1.2,-1.4,10881.0,56029.0,55363.,55372.,0.0,0.,10752.,10754.0,0.,0.0,6176.,1.4,6174.0,0.8,0.0,0.0,0.,0.0,12487.0,12350.,1.1,0.03902,0.03892,0.3,0.832,259,487.,522.,0.007,0.029,0,2270257., , , , ,2025-08-27 14:06:35,True,False,False
2025-08-27,FHMRO,FHMRO,2025/08/27,14:31:38,CMA852,LFPGVHHH,390,-15,41 N,31.2,198.5,27.0,18612.9,83.990,-0.003,-0.0,-0.3,10760.0,55406.0,55397.,55405.,0.0,0.,10758.,10760.0,0.,0.0,6190.,1.7,6188.0,1.2,0.0,0.0,0.,0.0,12557.0,12377.,1.5,0.03884,0.03928,-1.1,0.831,259,488.,518.,0.007,-0.004,0,2243620., , , , ,2025-08-27 14:31:38,True,False,False
2025-08-27,FHMRO,FHMRO,2025/08/27,14:52:17,CMA852,LFPGVHHH,390,-14,41 N,30.8,196.5,27.0,18616.9,83.860,0.29,1.1,0.7,10549.0,54322.0,54929.,54937.,0.0,0.,10667.,10669.0,0.,0.0,6149.,1.6,6147.0,1.0,0.0,0.0,0.,0.0,12453.0,12296.,1.3,0.0392,0.03999,-2.0,0.831,259,488.,513.,-0.005,-0.017,0,2221907., , , , ,2025-08-27 14:52:17,True,False,False
2025-08-27,FHMRO,FHMRO,2025/08/27,16:06:11,CMA852,LFPGVHHH,410,-18,41 N,29.6,189.6,23.0,18613.5,84.915,0.056,0.2,-0.1,10359.0,58726.0,58853.,58888.,0.0,0.,10382.,10388.0,0.,0.0,5940.,1.5,5941.0,1.2,0.0,0.0,0.,0.0,12040.0,11880.,1.3,0.04039,0.0409,-1.3,0.833,248,486.,495.,0.01,0.015,0,2360466., , , , ,2025-08-27 16:06:11,True,False,False
2025-08-27,FHMRO,FHMRO,2025/08/27,16:16:07,CMA852,LFPGVHHH,410,-17,41 N,29.5,188.7,23.0,18612.8,84.480,0.459,2.1,1.6,9963.0,56476.0,57648.,57658.,0.0,0.,10170.,10171.0,0.,0.0,5840.,2.1,5838.0,0.6,0.0,0.0,0.,0.0,11832.0,11678.,1.3,0.04121,0.04242,-2.8,0.835,248,488.,496.,-0.025,0.008,0,2349092., , , , ,2025-08-27 16:16:07,True,False,False
2025-08-27,FHMRO,FHMRO,2025/08/27,16:39:24,CMA852,LFPGVHHH,411,-19,41 N,29.2,186.6,23.0,18615.5,84.450,-0.182,-0.8,-1.0,10341.0,58900.0,58428.,58438.,0.0,0.,10258.,10260.0,0.,0.0,5853.,1.1,5851.0,0.8,0.0,0.0,0.,0.0,11814.0,11703.,0.9,0.04106,0.04103,0.1,0.834,247,485.,501.,0.021,0.021,0,2334102., , , , ,2025-08-27 16:39:24,True,False,False
2025-08-28,FHMRO,FHMRO,2025/08/28,03:46:03,CMA853,VHHHUBBB,276,13,24 N,26.6,306.7,27.0,18613.0,86.355,0.526,2.4,1.9,16564.0,50060.0,51246.,51268.,0.0,0.,16957.,16964.0,0.,0.0,10155.,1.3,10159.0,0.7,0.0,0.0,0.,0.0,20515.0,20314.,1.0,0.02457,0.02529,-2.8,0.814,326,504.,528.,0.004,0.045,0,2041870., , , , ,2025-08-28 03:46:03,True,False,False
2025-08-28,FHMRO,FHMRO,2025/08/28,08:21:08,CMA853,VHHHUBBB,340,-4,42 N,22.6,267.6,23.0,18614.7,87.400,-0.283,-1.2,-1.3,14835.0,60126.0,59403.,59403.,0.0,0.,14657.,14657.0,0.,0.0,8526.,1.6,8526.0,1.6,0.0,0.0,0.,0.0,17318.0,17053.,1.6,0.02877,0.02883,-0.2,0.831,290,498.,471.,0.02,0.009,0,2396358., , , , ,2025-08-28 08:21:08,True,False,False
2025-08-28,FHMRO,FHMRO,2025/08/28,10:28:00,CMA853,VHHHUBBB,340,-7,40 N,21.9,251.2,24.0,18616.9,85.240,-0.051,-0.2,-0.4,13666.0,55387.0,55279.,55286.,0.0,0.,13639.,13641.0,0.,0.0,7919.,1.2,7918.0,1.6,0.0,0.0,0.,0.0,16061.0,15837.,1.4,0.03086,0.03116,-1.0,0.831,290,496.,484.,0.002,0.004,0,2249705., , , , ,2025-08-28 10:28:00,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,09:52:48,CMA846,LFPGVHHH,390,-17,45 N,29.1,207.0,26.0,18619.9,84.410,0.367,1.7,1.2,10978.0,56530.0,57466.,57466.,0.0,0.,11160.,11160.0,0.,0.0,6372.,1.0,6372.0,1.0,0.0,0.0,0.,0.0,12875.0,12744.,1.0,0.03778,0.03864,-2.2,0.833,259,486.,500.,-0.014,0.000,0,2342096., , , , ,2025-08-29 09:52:48,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,10:11:17,CMA846,LFPGVHHH,390,-17,44 N,29.4,205.1,27.0,18614.9,84.250,0.371,1.7,1.2,10876.0,56002.0,56946.,56951.,0.0,0.,11059.,11060.0,0.,0.0,6320.,1.3,6319.0,1.3,0.0,0.0,0.,0.0,12800.0,12639.,1.3,0.03803,0.03898,-2.5,0.833,260,487.,499.,-0.015,0.000,0,2321714., , , , ,2025-08-29 10:11:17,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,10:49:35,CMA846,LFPGVHHH,390,-16,42 N,28.8,201.5,22.0,18617.2,84.330,0.034,0.2,-0.2,10975.0,56514.0,56600.,56604.,0.0,0.,10992.,10993.0,0.,0.0,6294.,1.1,6293.0,1.1,0.0,0.0,0.,0.0,12730.0,12587.,1.1,0.03825,0.03862,-1.0,0.831,259,487.,500.,0.01,0.011,0,2278515., , , , ,2025-08-29 10:49:35,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,12:00:09,CMA846,LFPGVHHH,390,-17,41 N,26.6,194.8,27.0,18613.3,83.390,0.143,0.6,0.2,10607.0,54619.0,54919.,54924.,0.0,0.,10665.,10666.0,0.,0.0,6106.,1.4,6105.0,1.4,0.0,0.0,0.,0.0,12382.0,12212.,1.4,0.03921,0.03984,-1.6,0.831,259,486.,507.,0.002,0.011,0,2202224., , , , ,2025-08-29 12:00:09,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,12:05:36,CMA846,LFPGVHHH,390,-17,41 N,26.5,194.3,27.0,18617.3,83.110,-0.155,-0.6,-0.8,10599.0,54579.0,54251.,54255.,0.0,0.,10535.,10536.0,0.,0.0,6045.,1.5,6044.0,0.8,0.0,0.0,0.,0.0,12223.0,12088.,1.1,0.03978,0.03989,-0.3,0.832,259,486.,508.,0.002,-0.019,0,2196498., , , , ,2025-08-29 12:05:36,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,12:19:20,CMA846,LFPGVHHH,390,-18,41 N,26.2,193.0,28.0,18617.3,83.005,-0.061,-0.2,-0.5,10552.0,54336.0,54216.,54199.,0.0,0.,10529.,10525.0,0.,0.0,6030.,1.6,6027.0,1.1,0.0,0.0,0.,0.0,12223.0,12057.,1.4,0.0397,0.04004,-0.9,0.831,259,485.,514.,0.003,0.013,0,2182094., , , , ,2025-08-29 12:19:20,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,13:06:19,CMA846,LFPGVHHH,390,-16,41 N,25.3,188.7,27.0,18620.2,82.790,0.151,0.6,0.2,10269.0,52877.0,53193.,53197.,0.0,0.,10330.,10331.0,0.,0.0,5938.,1.0,5937.0,0.7,0.0,0.0,0.,0.0,11981.0,11875.,0.9,0.04049,0.04096,-1.1,0.828,258,485.,531.,-0.005,-0.004,0,2132792., , , , ,2025-08-29 13:06:19,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,13:09:43,CMA846,LFPGVHHH,390,-16,41 N,25.2,188.4,28.0,18620.2,83.010,0.081,0.3,-0.0,10388.0,53489.0,53657.,53661.,0.0,0.,10420.,10421.0,0.,0.0,5981.,0.9,5980.0,0.6,0.0,0.0,0.,0.0,12047.0,11961.,0.7,0.04023,0.04051,-0.7,0.827,257,485.,531.,0.008,-0.002,0,2129290., , , , ,2025-08-29 13:09:43,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,13:26:37,CMA846,LFPGVHHH,410,-20,41 N,24.8,186.8,28.0,18614.5,84.290,0.187,0.8,0.5,10181.0,57714.0,58193.,58198.,0.0,0.,10266.,10267.0,0.,0.0,5845.,0.9,5844.0,0.2,0.0,0.0,0.,0.0,11752.0,11689.,0.5,0.04115,0.04156,-1.0,0.832,247,484.,523.,0.001,0.008,0,2324325., , , , ,2025-08-29 13:26:37,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,13:29:37,CMA846,LFPGVHHH,410,-20,41 N,24.8,186.5,28.0,18614.5,84.410,0.386,1.7,1.3,10144.0,57503.0,58494.,58499.,0.0,0.,10318.,10319.0,0.,0.0,5869.,0.9,5868.0,0.9,0.0,0.0,0.,0.0,11840.0,11737.,0.9,0.0408,0.04168,-2.1,0.831,247,483.,523.,0.0,0.010,0,2321072., , , , ,2025-08-29 13:29:37,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,14:16:22,CMA846,LFPGVHHH,410,-19,41 N,24.0,182.4,23.0,18617.4,84.010,0.132,0.6,0.2,9984.0,56599.0,56937.,56942.,0.0,0.,10044.,10045.0,0.,0.0,5744.,1.0,5743.0,0.9,0.0,0.0,0.,0.0,11594.0,11486.,0.9,0.04182,0.04231,-1.2,0.832,247,485.,529.,0.002,-0.011,2,2269340., , , , ,2025-08-29 14:16:22,True,False,False
2025-08-29,FHMRO,FHMRO,2025/08/29,18:27:45,CMA846,LFPGVHHH,411,-26,24 N,21.8,161.5,24.0,18617.1,80.855,-0.165,-0.7,-0.9,9278.0,52847.0,52500.,52483.,0.0,0.,9217.,9214.0,0.,0.0,5224.,1.1,5221.0,0.7,0.0,0.0,0.,0.0,10536.0,10445.,0.9,0.04541,0.04539,0.0,0.833,247,478.,484.,0.017,-0.036,0,2014971., , , , ,2025-08-29 18:27:45,True,False,False
2025-08-31,FHMRO,FHMRO,2025/08/31,00:39:02,CMA576,LFPGVHHH,390,-17,41 N,31.2,212.9,28.0,18616.2,85.170,0.311,1.4,1.0,11367.0,58533.0,59307.,59344.,0.0,0.,11517.,11524.0,0.,0.0,6563.,1.4,6556.0,0.6,0.0,0.0,0.,0.0,13251.0,13119.,1.0,0.03668,0.03741,-1.9,0.832,259,486.,517.,-0.002,-0.007,0,2407501., , , , ,2025-08-31 00:39:02,True,False,False
2025-08-31,FHMRO,FHMRO,2025/08/31,03:32:47,CMA576,LFPGVHHH,391,-18,39 N,29.6,196.1,24.0,18621.6,82.985,0.14,0.5,0.2,10416.0,53894.0,54162.,54217.,0.0,0.,10468.,10479.0,0.,0.0,5998.,1.1,5994.0,1.0,0.0,0.0,0.,0.0,12123.0,11993.,1.1,0.03997,0.0405,-1.3,0.83,258,485.,551.,-0.013,-0.002,0,2226964., , , , ,2025-08-31 03:32:47,True,False,False
2025-08-31,FHMRO,FHMRO,2025/08/31,04:34:48,CMA576,LFPGVHHH,391,-17,35 N,29.4,190.5,23.0,18620.9,82.480,0.297,1.2,0.8,10130.0,52416.0,53029.,53061.,0.0,0.,10249.,10255.0,0.,0.0,5891.,1.0,5885.0,0.0,0.0,0.0,0.,0.0,11840.0,11777.,0.5,0.04099,0.04155,-1.3,0.831,258,485.,518.,-0.021,-0.012,0,2162743., , , , ,2025-08-31 04:34:48,True,False,False
2025-08-31,FHMRO,FHMRO,2025/08/31,04:45:18,CMA576,LFPGVHHH,391,-18,34 N,29.4,189.5,23.0,18621.6,82.680,0.118,0.5,0.2,10290.0,53244.0,53478.,53510.,0.0,0.,10336.,10342.0,0.,0.0,5931.,1.2,5925.0,1.0,0.0,0.0,0.,0.0,11988.0,11857.,1.1,0.04043,0.04095,-1.3,0.83,258,485.,516.,-0.002,0.002,0,2151812., , , , ,2025-08-31 04:45:18,True,False,False
2025-08-31,FHMRO,FHMRO,2025/08/31,17:56:26,CMA577,VHHHUBBB,340,-6,40 N,23.1,251.1,23.0,18608.2,85.360,-0.026,-0.1,-0.4,13692.0,55494.0,55434.,55438.,0.0,0.,13677.,13678.0,0.,0.0,7952.,1.8,7951.0,1.5,0.0,0.0,0.,0.0,16163.0,15904.,1.6,0.03072,0.03111,-1.3,0.832,291,496.,470.,0.005,0.004,0,2248804., , , , ,2025-08-31 17:56:26,True,False,False
2025-09-01,FHMRO,FHMRO,2025/09/01,12:07:44,CMA840,LFPGVHHH,390,-18,41 N,25.0,188.5,27.0,18629.1,82.740,0.101,0.4,0.1,10418.0,53645.0,53858.,53858.,0.0,0.,10459.,10459.0,0.,0.0,5974.,1.0,5974.0,1.0,0.0,0.0,0.,0.0,12066.0,11948.,1.0,0.04008,0.0405,-1.0,0.829,258,484.,511.,0.009,-0.004,0,2130889., , , , ,2025-09-01 12:07:44,True,False,False
2025-09-01,FHMRO,FHMRO,2025/09/01,12:10:44,CMA840,LFPGVHHH,390,-18,41 N,25.0,188.2,28.0,18629.1,82.870,0.033,0.1,-0.2,10494.0,54038.0,54108.,54108.,0.0,0.,10508.,10508.0,0.,0.0,5996.,1.3,5996.0,0.8,0.0,0.0,0.,0.0,12121.0,11993.,1.1,0.03986,0.04021,-0.9,0.828,258,483.,514.,0.018,-0.004,0,2127714., , , , ,2025-09-01 12:10:44,True,False,False
2025-09-01,FHMRO,FHMRO,2025/09/01,12:59:19,CMA840,LFPGVHHH,390,-17,41 N,24.1,183.8,28.0,18628.1,82.900,0.177,0.7,0.3,10366.0,53376.0,53748.,53748.,0.0,0.,10438.,10438.0,0.,0.0,5963.,1.2,5963.0,1.1,0.0,0.0,0.,0.0,12060.0,11926.,1.1,0.03997,0.04056,-1.4,0.824,256,482.,514.,0.025,0.006,0,2078224., , , , ,2025-09-01 12:59:19,True,False,False
2025-09-01,FHMRO,FHMRO,2025/09/01,17:01:07,CMA840,LFPGVHHH,411,-25,26 N,21.7,163.7,24.0,18629.4,81.075,0.241,1.0,0.6,9155.0,52147.0,52654.,52676.,0.0,0.,9244.,9248.0,0.,0.0,5235.,1.3,5237.0,0.8,0.0,0.0,0.,0.0,10581.0,10473.,1.0,0.04514,0.04588,-1.6,0.83,246,478.,490.,-0.002,0.012,0,2045437., , , , ,2025-09-01 17:01:07,True,False,False
2025-09-02,FHMRO,FHMRO,2025/09/02,04:43:19,CMA841,VHHHUBBB,340,-6,41 N,24.7,259.4,22.0,18623.7,86.000,-0.049,-0.2,-0.4,14076.0,57050.0,56930.,56930.,0.0,0.,14046.,14046.0,0.,0.0,8151.,1.7,8151.0,1.6,0.0,0.0,0.,0.0,16568.0,16301.,1.6,0.03001,0.03037,-1.2,0.833,291,497.,457.,0.003,0.006,0,2323302., , , , ,2025-09-02 04:43:19,True,False,False
2025-09-02,FHMRO,FHMRO,2025/09/02,04:49:27,CMA841,VHHHUBBB,360,-11,41 N,24.6,258.6,22.0,18623.7,87.575,-0.073,-0.3,-0.5,14199.0,63294.0,63089.,63116.,0.0,0.,14153.,14159.0,0.,0.0,8075.,1.1,8078.0,0.9,0.0,0.0,0.,0.0,16315.0,16153.,1.0,0.03007,0.03022,-0.5,0.83,277,491.,451.,0.006,0.027,0,2546602., , , , ,2025-09-02 04:49:27,True,False,False
2025-09-02,FHMRO,FHMRO,2025/09/02,05:33:08,CMA841,VHHHUBBB,360,-11,40 N,24.5,253.2,22.0,18627.7,87.070,0.085,0.4,0.1,13786.0,61454.0,61679.,61679.,0.0,0.,13837.,13837.0,0.,0.0,7921.,2.1,7921.0,1.5,0.0,0.0,0.,0.0,16127.0,15843.,1.8,0.03054,0.03112,-1.9,0.833,278,493.,462.,-0.001,0.000,0,2493564., , , , ,2025-09-02 05:33:08,True,False,False
2025-09-02,FHMRO,FHMRO,2025/09/02,05:38:17,CMA841,VHHHUBBB,360,-11,40 N,24.5,252.6,22.0,18627.7,86.840,-0.008,-0.0,-0.3,13685.0,61007.0,60986.,60986.,0.0,0.,13680.,13680.0,0.,0.0,7841.,1.5,7841.0,1.5,0.0,0.0,0.,0.0,15912.0,15682.,1.5,0.03097,0.03133,-1.2,0.833,278,493.,462.,-0.005,0.001,0,2487528., , , , ,2025-09-02 05:38:17,True,False,False
2025-09-02,FHMRO,FHMRO,2025/09/02,05:41:17,CMA841,VHHHUBBB,360,-11,40 N,24.4,252.2,22.0,18627.7,87.110,0.098,0.4,0.2,13790.0,61470.0,61729.,61729.,0.0,0.,13848.,13848.0,0.,0.0,7925.,2.1,7925.0,1.5,0.0,0.0,0.,0.0,16133.0,15850.,1.8,0.0305,0.03109,-1.9,0.832,278,492.,463.,0.005,0.003,1,2483817., , , , ,2025-09-02 05:41:17,True,False,False
2025-09-02,FHMRO,FHMRO,2025/09/02,05:44:17,CMA841,VHHHUBBB,360,-11,40 N,24.4,251.8,22.0,18627.7,86.850,-0.027,-0.1,-0.4,13727.0,61193.0,61122.,61122.,0.0,0.,13711.,13711.0,0.,0.0,7853.,1.9,7853.0,1.3,0.0,0.0,0.,0.0,15956.0,15706.,1.6,0.03087,0.03125,-1.2,0.833,278,492.,463.,0.001,0.005,0,2480231., , , , ,2025-09-02 05:44:17,True,False,False
2025-09-02,FHMRO,FHMRO,2025/09/02,05:47:17,CMA841,VHHHUBBB,360,-11,40 N,24.4,251.5,23.0,18627.7,86.800,0.045,0.2,-0.1,13670.0,60941.0,61060.,61060.,0.0,0.,13697.,13697.0,0.,0.0,7843.,2.0,7843.0,0.9,0.0,0.0,0.,0.0,15917.0,15685.,1.5,0.03093,0.03137,-1.4,0.833,278,492.,463.,-0.001,-0.019,0,2476790., , , , ,2025-09-02 05:47:17,True,False,False
2025-09-02,FHMRO,FHMRO,2025/09/02,05:50:17,CMA841,VHHHUBBB,360,-11,40 N,24.4,251.1,22.0,18627.7,86.750,0.05,0.2,-0.0,13629.0,60756.0,60889.,60889.,0.0,0.,13659.,13659.0,0.,0.0,7824.,1.7,7824.0,1.6,0.0,0.0,0.,0.0,15905.0,15647.,1.6,0.03096,0.03146,-1.6,0.833,278,492.,464.,-0.003,0.013,0,2473114., , , , ,2025-09-02 05:50:17,True,False,False
2025-09-02,FHMRO,FHMRO,2025/09/02,05:55:03,CMA841,VHHHUBBB,360,-11,40 N,24.4,250.5,22.0,18631.6,86.760,0.06,0.3,-0.0,13652.0,60857.0,61015.,61015.,0.0,0.,13688.,13688.0,0.,0.0,7833.,1.6,7833.0,1.3,0.0,0.0,0.,0.0,15890.0,15666.,1.4,0.03098,0.03142,-1.4,0.833,278,492.,462.,0.001,0.009,0,2467460., , , , ,2025-09-02 05:55:03,True,False,False
2025-09-03,FHMRO,FHMRO,2025/09/03,01:54:44,CMA572,LFPGVHHH,391,-19,41 N,30.9,216.2,24.0,18629.1,86.060,0.155,0.7,0.4,11944.0,61798.0,62202.,62231.,0.0,0.,12022.,12028.0,0.,0.0,6793.,1.5,6788.0,0.3,0.0,0.0,0.,0.0,13701.0,13582.,0.9,0.03527,0.03572,-1.2,0.829,257,483.,563.,0.033,0.010,0,2455733., , , , ,2025-09-03 01:54:44,True,False,False
2025-09-03,FHMRO,FHMRO,2025/09/03,17:49:48,CMA573,VHHHUBBB,340,-7,40 N,26.4,259.6,24.0,18612.0,86.055,0.161,0.7,0.4,14058.0,56977.0,57383.,57369.,0.0,0.,14158.,14155.0,0.,0.0,8199.,1.7,8193.0,1.1,0.0,0.0,0.,0.0,16623.0,16391.,1.4,0.02983,0.03037,-1.8,0.832,291,496.,455.,0.006,0.003,2,2324964., , , , ,2025-09-03 17:49:48,True,False,False
2025-09-03,FHMRO,FHMRO,2025/09/03,18:22:52,CMA573,VHHHUBBB,340,-6,40 N,26.3,255.5,24.0,18607.6,85.510,0.136,0.5,0.2,13639.0,55280.0,55577.,55588.,0.0,0.,13713.,13715.0,0.,0.0,7989.,1.5,7987.0,1.3,0.0,0.0,0.,0.0,16197.0,15976.,1.4,0.03072,0.03122,-1.6,0.833,291,498.,460.,-0.01,0.011,0,2288245., , , , ,2025-09-03 18:22:52,True,False,False
2025-09-03,FHMRO,FHMRO,2025/09/03,18:32:19,CMA573,VHHHUBBB,340,-5,40 N,26.3,254.4,23.0,18607.0,85.600,-0.189,-0.8,-1.0,13817.0,56001.0,55532.,55542.,0.0,0.,13701.,13704.0,0.,0.0,7995.,1.8,7993.0,1.7,0.0,0.0,0.,0.0,16270.0,15988.,1.8,0.03062,0.03085,-0.7,0.833,291,498.,461.,0.006,0.000,0,2277734., , , , ,2025-09-03 18:32:19,True,False,False
2025-09-04,FHMRO,FHMRO,2025/09/04,09:03:07,CMA632,LFPGZSPD,370,-25,44 N,35.5,233.5,24.0,18621.9,83.190,0.456,2.1,1.6,12108.0,56634.0,57806.,57806.,0.0,0.,12359.,12359.0,0.,0.0,6892.,1.7,6892.0,1.5,0.0,0.0,0.,0.0,14008.0,13784.,1.6,0.03422,0.03535,-3.2,0.834,272,479.,464.,-0.018,-0.006,0,2401326., , , , ,2025-09-04 09:03:07,True,False,False
2025-09-04,FHMRO,FHMRO,2025/09/04,09:03:32,CMA632,LFPGZSPD,370,-25,44 N,35.5,233.4,24.0,18621.3,83.300,0.53,2.4,1.9,12125.0,56711.0,58076.,58076.,0.0,0.,12416.,12416.0,0.,0.0,6921.,1.7,6921.0,0.7,0.0,0.0,0.,0.0,14010.0,13842.,1.2,0.03422,0.0353,-3.1,0.834,272,479.,463.,-0.017,0.015,0,2400873., , , , ,2025-09-04 09:03:32,True,False,False
2025-09-04,FHMRO,FHMRO,2025/09/04,14:37:40,CMA632,LFPGZSPD,391,-18,44 N,30.5,199.3,23.0,18628.0,83.820,-0.172,-0.8,-1.0,10938.0,56597.0,56158.,56158.,0.0,0.,10854.,10854.0,0.,0.0,6191.,1.7,6191.0,1.1,0.0,0.0,0.,0.0,12557.0,12383.,1.4,0.03866,0.03882,-0.4,0.832,258,485.,554.,0.018,0.020,0,2264756., , , , ,2025-09-04 14:37:40,True,False,False
2025-09-05,FHMRO,FHMRO,2025/09/05,02:37:51,CMA633,ZSPDUBBB,321,-16,43 N,26.2,278.6,28.0,18613.1,83.630,0.225,0.9,0.5,14788.0,54842.0,55309.,55315.,0.0,0.,14914.,14916.0,0.,0.0,8453.,1.4,8451.0,1.5,0.0,0.0,0.,0.0,17144.0,16904.,1.4,0.02846,0.02902,-1.9,0.834,304,488.,430.,-0.008,0.001,0,2283661., , , , ,2025-09-05 02:37:51,True,False,False
2025-09-05,FHMRO,FHMRO,2025/09/05,11:21:46,CMA633,UBBBLFPG,340,-14,42 N,24.2,262.3,26.0,18615.5,85.310,0.003,0.0,-0.2,14406.0,58389.0,58395.,58399.,0.0,0.,14407.,14408.0,0.,0.0,8189.,1.0,8188.0,0.6,0.0,0.0,0.,0.0,16506.0,16378.,0.8,0.02961,0.02977,-0.5,0.831,290,489.,470.,0.02,-0.015,0,2349531., , , , ,2025-09-05 11:21:46,True,False,False
2025-09-05,FHMRO,FHMRO,2025/09/05,11:24:46,CMA633,UBBBLFPG,340,-14,42 N,24.2,261.9,26.0,18614.2,85.370,0.023,0.1,-0.2,14449.0,58563.0,58619.,58623.,0.0,0.,14463.,14463.0,0.,0.0,8215.,1.0,8215.0,0.8,0.0,0.0,0.,0.0,16576.0,16430.,0.9,0.02947,0.02969,-0.7,0.831,290,489.,473.,0.024,-0.006,0,2346192., , , , ,2025-09-05 11:24:46,True,False,False
2025-09-05,FHMRO,FHMRO,2025/09/05,11:34:48,CMA633,UBBBLFPG,340,-14,43 N,24.2,260.7,26.0,18609.4,84.750,-0.074,-0.3,-0.6,14113.0,57202.0,57015.,57018.,0.0,0.,14067.,14068.0,0.,0.0,8023.,1.4,8022.0,0.8,0.0,0.0,0.,0.0,16221.0,16045.,1.1,0.0302,0.03036,-0.5,0.833,291,490.,485.,0.003,0.004,0,2335070., , , , ,2025-09-05 11:34:48,True,False,False
